Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
2.051255751297312 4.7287291749377545 50.730885900566136 51.908630609497315 4.8720810141015525 10.900830071206142 -0.2677598297595978 5.391128674472028
2.8471696013269185 3.190480768114167 7.437598275793451 12.874971860071515 3.126412257992368 5.510313236667708 0.08577039092779158 5.354054784754568
2.0227985745420507 2.677689968704031 91.85796532022376 40.8644314502782 0.8805273620022994 14.635793915026888 -0.3597449064254761 5.337601779612334
3.2351231758416463 2.926113598612604 4.419651369512893 6.773739434926552 3.6451138140300228 2.1184565204184302 0.1827952265739441 5.373232581749265
0.5214716293930266 9.488138311579144 3.9842522844510864 15.341526154797895 9.409490477076874 3.503616722425501 0.4473401606082916 5.369975016247359
6.049573201796585 3.173197100611893 309.0618655755872 104.27100706985532 7.697314845941997 3.5961700294037673 0.1705767661333084 5.4471915333928305
10.304450979359483 6.660186572974453 22.447855155129876 14.537870125028956 16.100444667922233 0.26160341524572306 -0.1599004417657852 5.349929727316062
3.7548521902033216 3.1276346572110687 28.216016678861724 26.1367862551732 4.319447730791277 7.438285260790866 -2.0 5.37498933867988
3.7751307229328877 1.712550530543095 5.204339393992409 1.716248587186525 2.361816805092371 4.599831420121716 -0.11419299989938736 5.359401851776882
2.537178600430489 2.5370812157988376 2.607425698702001 2.8490631695072253 0.5304987241277138 3.7009150032397695 0.3545606136322021 5.390118019403551
0.34055999488384386 11.080605755861752 2.8099184006200937 17.919186793871848 10.776563720042606 1.8448286827926508 -0.17388069629669187 5.385310551109433
3.783183214076794 0.9467307888951344 10.308124947832422 0.9673731437098653 3.1799818796007338 2.3925098120520296 -0.2389505505561829 5.384618185701421
2.0782485192280995 1.8244236153529125 2.5990493405936284 2.810142197052668 0.2870610612164065 1.347338830984577 0.4267700910568237 5.37486500972393
5.185933673909252 2.8982086655673425 39.7353573292537 10.343878448321325 6.824280588274283 2.404497722169805 -2.0 5.335379926196205
1.4260636503002657 8.497633045751371 11.353432349369722 17.911813726005708 9.85096093066175 0.10235579662892548 0.12016455829143524 5.363636005773011
1.6456095707821008 4.11744374951753 1.6482994556194326 5.318981927388307 2.81762068360829 8.369332721790313 0.009230786003172398 5.355820436385062
23.68616020871718 1.9771025841228909 665.8270335573031 42.54203839382507 25.164346615289915 16.3125017224803 -0.09356546401977539 5.378434015605952
2.0875415975764753 4.231458929987747 3.146958895492156 12.349387242546948 4.09070861659996 1.260631244804877 0.006921721622347832 5.355568274691249
3.716650947708695 1.3871912381884488 17.94851369939268 1.467964896870473 4.772845493621967 4.778771656865882 -0.23874108493328092 5.3803040395885615
8.267074590469392 1.457425874255543 14.446749021132389 1.4576178929292667 9.20379015472538 7.434802166271084 0.23559503257274628 5.345006565888062
3.7311011036410147 2.9229731418937344 19.718526952614546 30.260800355411256 4.546069048139709 2.404497722169805 -2.0 5.374291029262126
1.5330432001983352 3.010672556161635 163.85607767381074 39.636124814618974 4.535060327187461 12.774205662060602 0.5100603699684143 5.3861982217281135
0.6964176560514173 7.2114256924112174 29.18894355057222 48.202662180861374 7.497372962880536 3.8401389867554534 0.09653075784444809 5.365449065833476
7.2878993458674755 4.760311697294205 113.11392982717707 32.61498957769883 11.884454658775343 4.48511467447127 -0.09104090929031373 5.364503683473153
5.359339921318559 1.3169358508759665 18.769691392532906 5.907103188012678 4.073017083718614 0.8892197547852262 0.09832396358251572 5.339373470665734
6.259104374690454 10.535849371236829 333.4184875981106 297.3242656876697 16.735981427969538 7.322820211933851 -0.3591395318508148 5.437599739156665
